ActivityStartDate,MonitoringLocationIdentifier,CharacteristicName_Na,USGSPCode_Na,ResultMeasureValue_Na,ResultMeasure_MeasureUnitCode_Na,CharacteristicName_Cl,USGSPCode_Cl,ResultMeasureValue_Cl,ResultMeasure_MeasureUnitCode_Cl,MonitoringLocationName,HUCEightDigitCode,ResolvedMonitoringLocationTypeName,StateName,CountyName,lat,lon
2013-07-01,USGS-01192704,Sodium,00930,23,mg/l,Chloride,00940,46.6,mg/l,MATTABESSET RIVER AT ROUTE 372 AT EAST BERLIN,01080205,Stream,Connecticut,Hartford County,41.6081545,-72.7150953
2013-07-01,USGS-01193500,Sodium,00930,12.6,mg/l,Chloride,00940,21.1,mg/l,"SALMON RIVER NEAR EAST HAMPTON, CT",01080205,Stream,Connecticut,Middlesex County,41.5523212,-72.4492529
2013-07-02,USGS-01209710,Sodium,00930,17.95,mg/l,Chloride,00940,33.4,mg/l,"NORWALK RIVER AT WINNIPAUK,CT.",01100006,Stream,Connecticut,Fairfield County,41.1353743,-73.426231
2013-07-03,USGS-01184000,Sodium,00930,6.69,mg/l,Chloride,00940,9.11,mg/l,"CONNECTICUT RIVER AT THOMPSONVILLE, CT",01080205,Stream,Connecticut,Hartford County,41.9873186,-72.6053669
2013-07-08,USGS-01188000,Sodium,00930,16.6,mg/l,Chloride,00940,28.2,mg/l,"BUNNELL BROOK NEAR BURLINGTON, CT",01080207,Stream,Connecticut,Hartford County,41.786209,-72.9648261
2013-07-08,USGS-01188090,Sodium,00930,9.91,mg/l,Chloride,00940,16.1,mg/l,"FARMINGTON RIVER AT UNIONVILLE, CT",01080207,Stream,Connecticut,Hartford County,41.7555472,-72.8870417
2013-07-10,USGS-01189030,Sodium,00930,37.9,mg/l,Chloride,00940,68,mg/l,"PEQUABUCK R AT FARMINGTON, CT",01080207,Stream,Connecticut,Hartford County,41.716766,-72.8398216
2013-07-10,USGS-01189995,Sodium,00930,12,mg/l,Chloride,00940,22.4,mg/l,"FARMINGTON RIVER AT TARIFFVILLE, CT",01080207,Stream,Connecticut,Hartford County,41.9082833,-72.7593528
2013-07-11,USGS-01119375,Sodium,00930,13.2,mg/l,Chloride,00940,18.6,mg/l,"WILLIMANTIC R AT MERROW, CT",01100002,Stream,Connecticut,Tolland County,41.8353757,-72.3100804
2013-07-11,USGS-01120800,Sodium,00930,8.73,mg/l,Chloride,00940,12.8,mg/l,NATCHAUG R AT CHAPLIN CT,01100002,Stream,Connecticut,Windham County,41.8009316,-72.118132
2013-07-12,USGS-01192050,Sodium,00930,15.7,mg/l,Chloride,00940,27.2,mg/l,"HOCKANUM R AT ROCKVILLE, CT.",01080205,Stream,Connecticut,Tolland County,41.8659313,-72.4861964
2013-07-12,USGS-01192500,Sodium,00930,27.9,mg/l,Chloride,00940,46.2,mg/l,"HOCKANUM RIVER NEAR EAST HARTFORD, CT",01080205,Stream,Connecticut,Hartford County,41.7831548,-72.5873114
2013-07-15,USGS-01201487,Sodium,00930,47,mg/l,Chloride,00940,82.1,mg/l,"STILL RIVER AT ROUTE 7 AT BROOKFIELD CENTER, CT",01100005,Stream,Connecticut,Fairfield County,41.4658222,-73.4032028
2013-07-15,USGS-01203000,Sodium,00930,11,mg/l,Chloride,00940,16.9,mg/l,"SHEPAUG R NR ROXBURY, CT",01100005,Stream,Connecticut,Litchfield County,41.5498174,-73.3298403
2013-07-15,USGS-01205500,Sodium,00930,12.4,mg/l,Chloride,00940,19.7,mg/l,"HOUSATONIC RIVER AT STEVENSON, CT",01100005,Stream,Connecticut,New Haven County,41.3838028,-73.1666389
2013-07-16,USGS-01208990,Sodium,00930,13.9,mg/l,Chloride,00940,24.8,mg/l,"SAUGATUCK RIVER NEAR REDDING, CT",01100006,Stream,Connecticut,Fairfield County,41.29454,-73.3951203
2013-07-16,USGS-01209710,Sodium,00930,35,mg/l,Chloride,00940,67.4,mg/l,"NORWALK RIVER AT WINNIPAUK,CT.",01100006,Stream,Connecticut,Fairfield County,41.1353743,-73.426231
2013-07-17,USGS-01208049,Sodium,00930,22.9,mg/l,Chloride,00940,35.3,mg/l,"NAUGATUCK RIVER NR WATERVILLE,CT.",01100005,Stream,Connecticut,New Haven County,41.6153749,-73.0578857
2013-07-17,USGS-01208500,Sodium,00930,33.5,mg/l,Chloride,00940,46.2,mg/l,"NAUGATUCK RIVER AT BEACON FALLS, CT",01100005,Stream,Connecticut,New Haven County,41.4423,-73.0622833
2013-07-18,USGS-01184000,Sodium,00930,8.765,mg/l,Chloride,00940,12.05,mg/l,"CONNECTICUT RIVER AT THOMPSONVILLE, CT",01080205,Stream,Connecticut,Hartford County,41.9873186,-72.6053669
2013-07-22,USGS-01196500,Sodium,00930,32.6,mg/l,Chloride,00940,59.1,mg/l,"QUINNIPIAC RIVER AT WALLINGFORD, CT",01100004,Stream,Connecticut,New Haven County,41.4502639,-72.841275
2013-07-23,USGS-01127000,Sodium,00930,16.2,mg/l,Chloride,00940,27.3,mg/l,"QUINEBAUG RIVER AT JEWETT CITY, CT",01100001,Stream,Connecticut,New London County,41.5974917,-71.9840944
2013-07-25,USGS-01124000,Sodium,00930,29.1,mg/l,Chloride,00940,48.7,mg/l,"QUINEBAUG RIVER AT QUINEBAUG, CT",01100001,Stream,Connecticut,Windham County,42.0223189,-71.9556289
2013-07-25,USGS-01125100,Sodium,00930,21.8,mg/l,Chloride,00940,43.1,mg/l,"FRENCH RIVER AT NORTH GROSVENORDALE, CT",01100001,Stream,Connecticut,Windham County,41.9784639,-71.900513900000007
2013-07-25,USGS-01125520,Sodium,00930,23.6,mg/l,Chloride,00940,49.2,mg/l,QUINEBAUG RIVER AT COTTON BRIDGE ROAD NR POMFRET,01100001,Stream,Connecticut,Windham County,41.8584315,-71.9239617
2013-07-29,USGS-01209710,Sodium,00930,28,mg/l,Chloride,00940,58.9,mg/l,"NORWALK RIVER AT WINNIPAUK,CT.",01100006,Stream,Connecticut,Fairfield County,41.1353743,-73.426231
2013-07-30,USGS-01200600,Sodium,00930,17.3,mg/l,Chloride,00940,27.6,mg/l,"HOUSATONIC RIVER NEAR NEW MILFORD, CT",01100005,Stream,Connecticut,Litchfield County,41.5931499,-73.4495669
2013-08-01,USGS-01208049,Sodium,00930,29.5,mg/l,Chloride,00940,46.8,mg/l,"NAUGATUCK RIVER NR WATERVILLE,CT.",01100005,Stream,Connecticut,New Haven County,41.6153749,-73.0578857
2013-08-01,USGS-01208500,Sodium,00930,41.4,mg/l,Chloride,00940,55.2,mg/l,"NAUGATUCK RIVER AT BEACON FALLS, CT",01100005,Stream,Connecticut,New Haven County,41.4423,-73.0622833
2013-08-02,USGS-01196500,Sodium,00930,33.4,mg/l,Chloride,00940,57.2,mg/l,"QUINNIPIAC RIVER AT WALLINGFORD, CT",01100004,Stream,Connecticut,New Haven County,41.4502639,-72.841275
2013-08-05,USGS-01184000,Sodium,00930,12.1,mg/l,Chloride,00940,17.2,mg/l,"CONNECTICUT RIVER AT THOMPSONVILLE, CT",01080205,Stream,Connecticut,Hartford County,41.9873186,-72.6053669
2013-08-07,USGS-01189030,Sodium,00930,37.9,mg/l,Chloride,00940,66.2,mg/l,"PEQUABUCK R AT FARMINGTON, CT",01080207,Stream,Connecticut,Hartford County,41.716766,-72.8398216
2013-08-07,USGS-01189995,Sodium,00930,15.8,mg/l,Chloride,00940,25.8,mg/l,"FARMINGTON RIVER AT TARIFFVILLE, CT",01080207,Stream,Connecticut,Hartford County,41.9082833,-72.7593528
2013-08-08,USGS-01184490,Sodium,00930,17.4,mg/l,Chloride,00940,30.6,mg/l,"BROAD BROOK AT BROAD BROOK, CT",01080205,Stream,Connecticut,Hartford County,41.9138972,-72.5497
2013-08-08,USGS-01192704,Sodium,00930,28.1,mg/l,Chloride,00940,60.4,mg/l,MATTABESSET RIVER AT ROUTE 372 AT EAST BERLIN,01080205,Stream,Connecticut,Hartford County,41.6081545,-72.7150953
2013-08-09,USGS-01209710,Sodium,00930,30.2,mg/l,Chloride,00940,62.8,mg/l,"NORWALK RIVER AT WINNIPAUK,CT.",01100006,Stream,Connecticut,Fairfield County,41.1353743,-73.426231
2013-08-12,USGS-01119375,Sodium,00930,10.9,mg/l,Chloride,00940,18.2,mg/l,"WILLIMANTIC R AT MERROW, CT",01100002,Stream,Connecticut,Tolland County,41.8353757,-72.3100804
2013-08-12,USGS-01120800,Sodium,00930,8.38,mg/l,Chloride,00940,12.9,mg/l,NATCHAUG R AT CHAPLIN CT,01100002,Stream,Connecticut,Windham County,41.8009316,-72.118132
2013-08-13,USGS-01209710,Sodium,00930,33.8,mg/l,Chloride,00940,67.8,mg/l,"NORWALK RIVER AT WINNIPAUK,CT.",01100006,Stream,Connecticut,Fairfield County,41.1353743,-73.426231
2013-08-14,USGS-01184000,Sodium,00930,9.7,mg/l,Chloride,00940,15,mg/l,"CONNECTICUT RIVER AT THOMPSONVILLE, CT",01080205,Stream,Connecticut,Hartford County,41.9873186,-72.6053669
2013-08-20,USGS-01201487,Sodium,00930,53.1,mg/l,Chloride,00940,95.3,mg/l,"STILL RIVER AT ROUTE 7 AT BROOKFIELD CENTER, CT",01100005,Stream,Connecticut,Fairfield County,41.4658222,-73.4032028
2013-08-20,USGS-01203000,Sodium,00930,9.31,mg/l,Chloride,00940,15.3,mg/l,"SHEPAUG R NR ROXBURY, CT",01100005,Stream,Connecticut,Litchfield County,41.5498174,-73.3298403
2013-08-21,USGS-01192050,Sodium,00930,21.5,mg/l,Chloride,00940,42.5,mg/l,"HOCKANUM R AT ROCKVILLE, CT.",01080205,Stream,Connecticut,Tolland County,41.8659313,-72.4861964
2013-08-21,USGS-01192500,Sodium,00930,45.4,mg/l,Chloride,00940,78.7,mg/l,"HOCKANUM RIVER NEAR EAST HARTFORD, CT",01080205,Stream,Connecticut,Hartford County,41.7831548,-72.5873114
2013-08-22,USGS-01124000,Sodium,00930,30.3,mg/l,Chloride,00940,49.1,mg/l,"QUINEBAUG RIVER AT QUINEBAUG, CT",01100001,Stream,Connecticut,Windham County,42.0223189,-71.9556289
2013-08-22,USGS-01125100,Sodium,00930,23.5,mg/l,Chloride,00940,38.9,mg/l,"FRENCH RIVER AT NORTH GROSVENORDALE, CT",01100001,Stream,Connecticut,Windham County,41.9784639,-71.900513900000007
2013-08-22,USGS-01125520,Sodium,00930,26.8,mg/l,Chloride,00940,52.7,mg/l,QUINEBAUG RIVER AT COTTON BRIDGE ROAD NR POMFRET,01100001,Stream,Connecticut,Windham County,41.8584315,-71.9239617
2013-08-26,USGS-01127000,Sodium,00930,18,mg/l,Chloride,00940,35,mg/l,"QUINEBAUG RIVER AT JEWETT CITY, CT",01100001,Stream,Connecticut,New London County,41.5974917,-71.9840944
2013-08-27,USGS-01209710,Sodium,00930,30.9,mg/l,Chloride,00940,61.6,mg/l,"NORWALK RIVER AT WINNIPAUK,CT.",01100006,Stream,Connecticut,Fairfield County,41.1353743,-73.426231
2013-08-28,USGS-01200600,Sodium,00930,16.3,mg/l,Chloride,00940,23.4,mg/l,"HOUSATONIC RIVER NEAR NEW MILFORD, CT",01100005,Stream,Connecticut,Litchfield County,41.5931499,-73.4495669
2013-09-04,USGS-01119375,Sodium,00930,13.1,mg/l,Chloride,00940,19.9,mg/l,"WILLIMANTIC R AT MERROW, CT",01100002,Stream,Connecticut,Tolland County,41.8353757,-72.3100804
2013-09-04,USGS-01120800,Sodium,00930,7.6,mg/l,Chloride,00940,12.1,mg/l,NATCHAUG R AT CHAPLIN CT,01100002,Stream,Connecticut,Windham County,41.8009316,-72.118132
2013-09-05,USGS-01184490,Sodium,00930,15.6,mg/l,Chloride,00940,27.9,mg/l,"BROAD BROOK AT BROAD BROOK, CT",01080205,Stream,Connecticut,Hartford County,41.9138972,-72.5497
2013-09-05,USGS-01192704,Sodium,00930,24.1,mg/l,Chloride,00940,48.7,mg/l,MATTABESSET RIVER AT ROUTE 372 AT EAST BERLIN,01080205,Stream,Connecticut,Hartford County,41.6081545,-72.7150953
2013-09-06,USGS-01201487,Sodium,00930,47,mg/l,Chloride,00940,89,mg/l,"STILL RIVER AT ROUTE 7 AT BROOKFIELD CENTER, CT",01100005,Stream,Connecticut,Fairfield County,41.4658222,-73.4032028
2013-09-06,USGS-01203000,Sodium,00930,8.17,mg/l,Chloride,00940,13.9,mg/l,"SHEPAUG R NR ROXBURY, CT",01100005,Stream,Connecticut,Litchfield County,41.5498174,-73.3298403
2013-09-09,USGS-01189030,Sodium,00930,46.2,mg/l,Chloride,00940,75.1,mg/l,"PEQUABUCK R AT FARMINGTON, CT",01080207,Stream,Connecticut,Hartford County,41.716766,-72.8398216
2013-09-09,USGS-01189995,Sodium,00930,14.6,mg/l,Chloride,00940,23.4,mg/l,"FARMINGTON RIVER AT TARIFFVILLE, CT",01080207,Stream,Connecticut,Hartford County,41.9082833,-72.7593528
2013-09-10,USGS-01209710,Sodium,00930,32,mg/l,Chloride,00940,66.55,mg/l,"NORWALK RIVER AT WINNIPAUK,CT.",01100006,Stream,Connecticut,Fairfield County,41.1353743,-73.426231
2013-09-11,USGS-01184000,Sodium,00930,12.25,mg/l,Chloride,00940,19.700000000000003,mg/l,"CONNECTICUT RIVER AT THOMPSONVILLE, CT",01080205,Stream,Connecticut,Hartford County,41.9873186,-72.6053669
2013-09-13,USGS-01208049,Sodium,00930,27.2,mg/l,Chloride,00940,44.4,mg/l,"NAUGATUCK RIVER NR WATERVILLE,CT.",01100005,Stream,Connecticut,New Haven County,41.6153749,-73.0578857
2013-09-13,USGS-01208500,Sodium,00930,26.1,mg/l,Chloride,00940,38.8,mg/l,"NAUGATUCK RIVER AT BEACON FALLS, CT",01100005,Stream,Connecticut,New Haven County,41.4423,-73.0622833
2013-09-17,USGS-01196500,Sodium,00930,32.7,mg/l,Chloride,00940,59.1,mg/l,"QUINNIPIAC RIVER AT WALLINGFORD, CT",01100004,Stream,Connecticut,New Haven County,41.4502639,-72.841275
2013-09-18,USGS-01209710,Sodium,00930,30.9,mg/l,Chloride,00940,63.7,mg/l,"NORWALK RIVER AT WINNIPAUK,CT.",01100006,Stream,Connecticut,Fairfield County,41.1353743,-73.426231
2013-09-20,USGS-01127000,Sodium,00930,18.7,mg/l,Chloride,00940,36.3,mg/l,"QUINEBAUG RIVER AT JEWETT CITY, CT",01100001,Stream,Connecticut,New London County,41.5974917,-71.9840944
2013-09-23,USGS-01192050,Sodium,00930,16.8,mg/l,Chloride,00940,36.5,mg/l,"HOCKANUM R AT ROCKVILLE, CT.",01080205,Stream,Connecticut,Tolland County,41.8659313,-72.4861964
2013-09-23,USGS-01192500,Sodium,00930,40.4,mg/l,Chloride,00940,74,mg/l,"HOCKANUM RIVER NEAR EAST HARTFORD, CT",01080205,Stream,Connecticut,Hartford County,41.7831548,-72.5873114
2013-09-25,USGS-01124000,Sodium,00930,29.5,mg/l,Chloride,00940,48.5,mg/l,"QUINEBAUG RIVER AT QUINEBAUG, CT",01100001,Stream,Connecticut,Windham County,42.0223189,-71.9556289
2013-09-25,USGS-01125100,Sodium,00930,26.5,mg/l,Chloride,00940,46.8,mg/l,"FRENCH RIVER AT NORTH GROSVENORDALE, CT",01100001,Stream,Connecticut,Windham County,41.9784639,-71.900513900000007
2013-09-25,USGS-01125520,Sodium,00930,29.9,mg/l,Chloride,00940,63.1,mg/l,QUINEBAUG RIVER AT COTTON BRIDGE ROAD NR POMFRET,01100001,Stream,Connecticut,Windham County,41.8584315,-71.9239617
2013-10-18,USGS-01196500,Sodium,00930,33,mg/l,Chloride,00940,60.9,mg/l,"QUINNIPIAC RIVER AT WALLINGFORD, CT",01100004,Stream,Connecticut,New Haven County,41.4502639,-72.841275
2013-10-22,USGS-01184000,Sodium,00930,11.25,mg/l,Chloride,00940,16.85,mg/l,"CONNECTICUT RIVER AT THOMPSONVILLE, CT",01080205,Stream,Connecticut,Hartford County,41.9873186,-72.6053669
2013-10-23,USGS-01208990,Sodium,00930,12.9,mg/l,Chloride,00940,27.4,mg/l,"SAUGATUCK RIVER NEAR REDDING, CT",01100006,Stream,Connecticut,Fairfield County,41.29454,-73.3951203
2013-10-23,USGS-01209710,Sodium,00930,32.150000000000006,mg/l,Chloride,00940,72.5,mg/l,"NORWALK RIVER AT WINNIPAUK,CT.",01100006,Stream,Connecticut,Fairfield County,41.1353743,-73.426231
2013-10-24,USGS-01189030,Sodium,00930,47.5,mg/l,Chloride,00940,78.2,mg/l,"PEQUABUCK R AT FARMINGTON, CT",01080207,Stream,Connecticut,Hartford County,41.716766,-72.8398216
2013-10-24,USGS-01189995,Sodium,00930,14,mg/l,Chloride,00940,26.7,mg/l,"FARMINGTON RIVER AT TARIFFVILLE, CT",01080207,Stream,Connecticut,Hartford County,41.9082833,-72.7593528
2013-10-28,USGS-01184490,Sodium,00930,18.4,mg/l,Chloride,00940,32.4,mg/l,"BROAD BROOK AT BROAD BROOK, CT",01080205,Stream,Connecticut,Hartford County,41.9138972,-72.5497
2013-10-28,USGS-01192704,Sodium,00930,31.1,mg/l,Chloride,00940,69.6,mg/l,MATTABESSET RIVER AT ROUTE 372 AT EAST BERLIN,01080205,Stream,Connecticut,Hartford County,41.6081545,-72.7150953
2013-10-28,USGS-01193500,Sodium,00930,16.3,mg/l,Chloride,00940,29.6,mg/l,"SALMON RIVER NEAR EAST HAMPTON, CT",01080205,Stream,Connecticut,Middlesex County,41.5523212,-72.4492529
2013-10-29,USGS-01192050,Sodium,00930,21.9,mg/l,Chloride,00940,41.9,mg/l,"HOCKANUM R AT ROCKVILLE, CT.",01080205,Stream,Connecticut,Tolland County,41.8659313,-72.4861964
2013-10-29,USGS-01192500,Sodium,00930,45.4,mg/l,Chloride,00940,82,mg/l,"HOCKANUM RIVER NEAR EAST HARTFORD, CT",01080205,Stream,Connecticut,Hartford County,41.7831548,-72.5873114
2013-10-30,USGS-01188000,Sodium,00930,15.6,mg/l,Chloride,00940,24.7,mg/l,"BUNNELL BROOK NEAR BURLINGTON, CT",01080207,Stream,Connecticut,Hartford County,41.786209,-72.9648261
2013-10-30,USGS-01188090,Sodium,00930,11.1,mg/l,Chloride,00940,16.4,mg/l,"FARMINGTON RIVER AT UNIONVILLE, CT",01080207,Stream,Connecticut,Hartford County,41.7555472,-72.8870417
2013-11-06,USGS-01184000,Sodium,00930,8.92,mg/l,Chloride,00940,13.7,mg/l,"CONNECTICUT RIVER AT THOMPSONVILLE, CT",01080205,Stream,Connecticut,Hartford County,41.9873186,-72.6053669
2013-11-07,USGS-01209710,Sodium,00930,37.2,mg/l,Chloride,00940,77,mg/l,"NORWALK RIVER AT WINNIPAUK,CT.",01100006,Stream,Connecticut,Fairfield County,41.1353743,-73.426231
2013-11-12,USGS-01208049,Sodium,00930,24.8,mg/l,Chloride,00940,41.6,mg/l,"NAUGATUCK RIVER NR WATERVILLE,CT.",01100005,Stream,Connecticut,New Haven County,41.6153749,-73.0578857
2013-11-12,USGS-01208500,Sodium,00930,37,mg/l,Chloride,00940,54.2,mg/l,"NAUGATUCK RIVER AT BEACON FALLS, CT",01100005,Stream,Connecticut,New Haven County,41.4423,-73.0622833
2013-11-13,USGS-01119375,Sodium,00930,18.4,mg/l,Chloride,00940,26.1,mg/l,"WILLIMANTIC R AT MERROW, CT",01100002,Stream,Connecticut,Tolland County,41.8353757,-72.3100804
2013-11-13,USGS-01120800,Sodium,00930,8.44,mg/l,Chloride,00940,14.8,mg/l,NATCHAUG R AT CHAPLIN CT,01100002,Stream,Connecticut,Windham County,41.8009316,-72.118132
2013-11-14,USGS-01127000,Sodium,00930,17.6,mg/l,Chloride,00940,29.1,mg/l,"QUINEBAUG RIVER AT JEWETT CITY, CT",01100001,Stream,Connecticut,New London County,41.5974917,-71.9840944
2013-11-20,USGS-01124000,Sodium,00930,25.6,mg/l,Chloride,00940,43.9,mg/l,"QUINEBAUG RIVER AT QUINEBAUG, CT",01100001,Stream,Connecticut,Windham County,42.0223189,-71.9556289
2013-11-20,USGS-01125100,Sodium,00930,22.4,mg/l,Chloride,00940,39.9,mg/l,"FRENCH RIVER AT NORTH GROSVENORDALE, CT",01100001,Stream,Connecticut,Windham County,41.9784639,-71.900513900000007
2013-11-20,USGS-01125520,Sodium,00930,25,mg/l,Chloride,00940,47.6,mg/l,QUINEBAUG RIVER AT COTTON BRIDGE ROAD NR POMFRET,01100001,Stream,Connecticut,Windham County,41.8584315,-71.9239617
2013-11-25,USGS-01200600,Sodium,00930,16.6,mg/l,Chloride,00940,26.1,mg/l,"HOUSATONIC RIVER NEAR NEW MILFORD, CT",01100005,Stream,Connecticut,Litchfield County,41.5931499,-73.4495669
2013-11-26,USGS-01201487,Sodium,00930,56.6,mg/l,Chloride,00940,93.6,mg/l,"STILL RIVER AT ROUTE 7 AT BROOKFIELD CENTER, CT",01100005,Stream,Connecticut,Fairfield County,41.4658222,-73.4032028
2013-11-26,USGS-01203000,Sodium,00930,10.4,mg/l,Chloride,00940,20.2,mg/l,"SHEPAUG R NR ROXBURY, CT",01100005,Stream,Connecticut,Litchfield County,41.5498174,-73.3298403
2013-11-26,USGS-01205500,Sodium,00930,17.5,mg/l,Chloride,00940,29,mg/l,"HOUSATONIC RIVER AT STEVENSON, CT",01100005,Stream,Connecticut,New Haven County,41.3838028,-73.1666389
2013-12-03,USGS-01189030,Sodium,00930,35.6,mg/l,Chloride,00940,61.3,mg/l,"PEQUABUCK R AT FARMINGTON, CT",01080207,Stream,Connecticut,Hartford County,41.716766,-72.8398216
2013-12-03,USGS-01189995,Sodium,00930,13.9,mg/l,Chloride,00940,24.7,mg/l,"FARMINGTON RIVER AT TARIFFVILLE, CT",01080207,Stream,Connecticut,Hartford County,41.9082833,-72.7593528
2013-12-04,USGS-01192050,Sodium,00930,19.5,mg/l,Chloride,00940,41.4,mg/l,"HOCKANUM R AT ROCKVILLE, CT.",01080205,Stream,Connecticut,Tolland County,41.8659313,-72.4861964
2013-12-04,USGS-01192500,Sodium,00930,18.1,mg/l,Chloride,00940,67.6,mg/l,"HOCKANUM RIVER NEAR EAST HARTFORD, CT",01080205,Stream,Connecticut,Hartford County,41.7831548,-72.5873114
2013-12-05,USGS-01184490,Sodium,00930,35.6,mg/l,Chloride,00940,33.3,mg/l,"BROAD BROOK AT BROAD BROOK, CT",01080205,Stream,Connecticut,Hartford County,41.9138972,-72.5497
2013-12-05,USGS-01192704,Sodium,00930,27.3,mg/l,Chloride,00940,57.8,mg/l,MATTABESSET RIVER AT ROUTE 372 AT EAST BERLIN,01080205,Stream,Connecticut,Hartford County,41.6081545,-72.7150953
2013-12-09,USGS-01209710,Sodium,00930,125.5,mg/l,Chloride,00940,221.5,mg/l,"NORWALK RIVER AT WINNIPAUK,CT.",01100006,Stream,Connecticut,Fairfield County,41.1353743,-73.426231
2013-12-13,USGS-01184000,Sodium,00930,12.55,mg/l,Chloride,00940,20.25,mg/l,"CONNECTICUT RIVER AT THOMPSONVILLE, CT",01080205,Stream,Connecticut,Hartford County,41.9873186,-72.6053669
2013-12-16,USGS-01196500,Sodium,00930,62,mg/l,Chloride,00940,113,mg/l,"QUINNIPIAC RIVER AT WALLINGFORD, CT",01100004,Stream,Connecticut,New Haven County,41.4502639,-72.841275
2014-01-06,USGS-01119375,Sodium,00930,74.4,mg/l,Chloride,00940,128,mg/l,"WILLIMANTIC R AT MERROW, CT",01100002,Stream,Connecticut,Tolland County,41.8353757,-72.3100804
2014-01-06,USGS-01120800,Sodium,00930,8.54,mg/l,Chloride,00940,13.8,mg/l,NATCHAUG R AT CHAPLIN CT,01100002,Stream,Connecticut,Windham County,41.8009316,-72.118132
2014-01-07,USGS-01208990,Sodium,00930,18.3,mg/l,Chloride,00940,35.2,mg/l,"SAUGATUCK RIVER NEAR REDDING, CT",01100006,Stream,Connecticut,Fairfield County,41.29454,-73.3951203
2014-01-07,USGS-01209710,Sodium,00930,39.9,mg/l,Chloride,00940,77.8,mg/l,"NORWALK RIVER AT WINNIPAUK,CT.",01100006,Stream,Connecticut,Fairfield County,41.1353743,-73.426231
2014-01-08,USGS-01184000,Sodium,00930,12.6,mg/l,Chloride,00940,20.9,mg/l,"CONNECTICUT RIVER AT THOMPSONVILLE, CT",01080205,Stream,Connecticut,Hartford County,41.9873186,-72.6053669
2014-01-15,USGS-01200600,Sodium,00930,13.1,mg/l,Chloride,00940,21,mg/l,"HOUSATONIC RIVER NEAR NEW MILFORD, CT",01100005,Stream,Connecticut,Litchfield County,41.5931499,-73.4495669
2014-01-16,USGS-01201487,Sodium,00930,50.3,mg/l,Chloride,00940,94.6,mg/l,"STILL RIVER AT ROUTE 7 AT BROOKFIELD CENTER, CT",01100005,Stream,Connecticut,Fairfield County,41.4658222,-73.4032028
2014-01-16,USGS-01203000,Sodium,00930,11.9,mg/l,Chloride,00940,21,mg/l,"SHEPAUG R NR ROXBURY, CT",01100005,Stream,Connecticut,Litchfield County,41.5498174,-73.3298403
2014-01-16,USGS-01205500,Sodium,00930,21.8,mg/l,Chloride,00940,36.5,mg/l,"HOUSATONIC RIVER AT STEVENSON, CT",01100005,Stream,Connecticut,New Haven County,41.3838028,-73.1666389
2014-01-17,USGS-01127000,Sodium,00930,14.6,mg/l,Chloride,00940,25.6,mg/l,"QUINEBAUG RIVER AT JEWETT CITY, CT",01100001,Stream,Connecticut,New London County,41.5974917,-71.9840944
2014-01-21,USGS-01193500,Sodium,00930,15.9,mg/l,Chloride,00940,27.7,mg/l,"SALMON RIVER NEAR EAST HAMPTON, CT",01080205,Stream,Connecticut,Middlesex County,41.5523212,-72.4492529
2014-01-23,USGS-01208049,Sodium,00930,26.1,mg/l,Chloride,00940,43.3,mg/l,"NAUGATUCK RIVER NR WATERVILLE,CT.",01100005,Stream,Connecticut,New Haven County,41.6153749,-73.0578857
2014-01-23,USGS-01208500,Sodium,00930,33.6,mg/l,Chloride,00940,53.6,mg/l,"NAUGATUCK RIVER AT BEACON FALLS, CT",01100005,Stream,Connecticut,New Haven County,41.4423,-73.0622833
2014-01-24,USGS-01188000,Sodium,00930,18.9,mg/l,Chloride,00940,31,mg/l,"BUNNELL BROOK NEAR BURLINGTON, CT",01080207,Stream,Connecticut,Hartford County,41.786209,-72.9648261
2014-01-24,USGS-01188090,Sodium,00930,12.9,mg/l,Chloride,00940,20.9,mg/l,"FARMINGTON RIVER AT UNIONVILLE, CT",01080207,Stream,Connecticut,Hartford County,41.7555472,-72.8870417
2014-01-29,USGS-01124000,Sodium,00930,30.5,mg/l,Chloride,00940,51.7,mg/l,"QUINEBAUG RIVER AT QUINEBAUG, CT",01100001,Stream,Connecticut,Windham County,42.0223189,-71.9556289
2014-01-29,USGS-01125100,Sodium,00930,30.2,mg/l,Chloride,00940,53.6,mg/l,"FRENCH RIVER AT NORTH GROSVENORDALE, CT",01100001,Stream,Connecticut,Windham County,41.9784639,-71.900513900000007
2014-01-29,USGS-01125520,Sodium,00930,27.9,mg/l,Chloride,00940,50.6,mg/l,QUINEBAUG RIVER AT COTTON BRIDGE ROAD NR POMFRET,01100001,Stream,Connecticut,Windham County,41.8584315,-71.9239617
2014-02-07,USGS-01209710,Sodium,00930,60.25,mg/l,Chloride,00940,118.5,mg/l,"NORWALK RIVER AT WINNIPAUK,CT.",01100006,Stream,Connecticut,Fairfield County,41.1353743,-73.426231
2014-02-10,USGS-01196500,Sodium,00930,57.8,mg/l,Chloride,00940,104,mg/l,"QUINNIPIAC RIVER AT WALLINGFORD, CT",01100004,Stream,Connecticut,New Haven County,41.4502639,-72.841275
2014-02-11,USGS-01189030,Sodium,00930,68.7,mg/l,Chloride,00940,119,mg/l,"PEQUABUCK R AT FARMINGTON, CT",01080207,Stream,Connecticut,Hartford County,41.716766,-72.8398216
